fornitore,reg,codice_regione,Code,anno,mese,age_group,coverage_of_the_age_group,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_6,coverage_7,coverage_8,coverage_9,coverage_10,coverage_11,coverage_12,coverage_13,coverage_14,coverage_15,efficacy_baseline,efficacy_lower,efficacy_upper
AstraZeneca/Janssen,Campania,15,ITF3,2021,4,2,.00056711538,.65825689,.29587156,.04587156,0,0,0,0,0,0,0,0,0,0,0,0,59.944954,52.954132,65.857796
AstraZeneca/Janssen,Campania,15,ITF3,2021,5,2,.0047266204,.8458274,.10148514,.045615271,.0070721353,0,0,0,0,0,0,0,0,0,0,0,59.905655,52.928925,65.810501
AstraZeneca/Janssen,Campania,15,ITF3,2021,6,2,.037921645,.87156546,.10863345,.013034197,.0058585764,.00090830639,0,0,0,0,0,0,0,0,0,0,59.943283,52.958424,65.9114
AstraZeneca/Janssen,Campania,15,ITF3,2021,7,2,.0010808785,.024240008,.85043871,.10600017,.012718247,.0057165641,.00088628905,0,0,0,0,0,0,0,0,0,59.717651,52.759415,65.499878
AstraZeneca/Janssen,Campania,15,ITF3,2021,8,2,.000086944521,.0019460415,.024192836,.84878373,.10579389,.012693497,.0057054395,.0008845643,0,0,0,0,0,0,0,0,58.036263,51.351204,62.292366
AstraZeneca/Janssen,Campania,15,ITF3,2021,9,2,.000037544225,.00083963055,.0019444076,.024172522,.84807104,.10570507,.012682839,.0057006492,.00088382163,0,0,0,0,0,0,0,53.566257,48.117947,58.499241
AstraZeneca/Janssen,Campania,15,ITF3,2021,10,2,1.9760118e-06,.000044189128,.00083959347,.0019443217,.024171455,.84803361,.1057004,.01268228,.0057003978,.00088378257,0,0,0,0,0,0,47.646397,39.96051,53.560696
AstraZeneca/Janssen,Campania,15,ITF3,2021,11,2,1.9760118e-06,.000044187174,.000044187174,.00083955633,.0019442356,.024170386,.84799612,.10569572,.012681719,.0057001454,.00088374352,0,0,0,0,0,24.741686,6.2616186,30.539478
AstraZeneca/Janssen,Campania,15,ITF3,2021,12,2,0,0,.000044187174,.000044187174,.00083955633,.0019442356,.024170386,.84799612,.10569572,.012681719,.0057001454,.00088374352,0,0,0,0,24.08095,1.8821793,32.17614
AstraZeneca/Janssen,Campania,15,ITF3,2022,1,2,0,0,0,.000044187174,.000044187174,.00083955633,.0019442356,.024170386,.84799612,.10569572,.012681719,.0057001454,.00088374352,0,0,0,24.025465,.099098578,43.171089
AstraZeneca/Janssen,Campania,15,ITF3,2022,2,2,0,0,0,0,.000044187174,.000044187174,.00083955633,.0019442356,.024170386,.84799612,.10569572,.012681719,.0057001454,.00088374352,0,0,24.002531,.01264195,43.464169
AstraZeneca/Janssen,Campania,15,ITF3,2022,3,2,0,0,0,0,0,.000044187174,.000044187174,.00083955633,.0019442356,.024170386,.84799612,.10569572,.012681719,.0057001454,.00088374352,0,24.001188,.0038266091,43.489052
AstraZeneca/Janssen,Campania,15,ITF3,2021,1,3,2.8632778e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Campania,15,ITF3,2021,2,3,.013450102,.99997872,.000021287697,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Campania,15,ITF3,2021,3,3,.032719385,.70867544,.29131836,6.2016284e-06,0,0,0,0,0,0,0,0,0,0,0,0,59.999996,52.999996,65.999977
AstraZeneca/Janssen,Campania,15,ITF3,2021,4,3,.022576168,.32840002,.47594643,.1956494,4.1650137e-06,0,0,0,0,0,0,0,0,0,0,0,59.765198,52.804337,65.393456
AstraZeneca/Janssen,Campania,15,ITF3,2021,5,3,.041062683,.37394771,.20559558,.29796734,.12248676,2.6075163e-06,0,0,0,0,0,0,0,0,0,0,58.956493,52.261063,64.243362
AstraZeneca/Janssen,Campania,15,ITF3,2021,6,3,.014882358,.11935393,.32931557,.18105695,.26240379,.10786748,2.2962990e-06,0,0,0,0,0,0,0,0,0,57.331593,50.989666,62.661915
AstraZeneca/Janssen,Campania,15,ITF3,2021,7,3,.00084061682,.0066964561,.11855467,.32711032,.1798445,.26064661,.10714515,2.2809220e-06,0,0,0,0,0,0,0,0,52.371147,44.820065,57.44347
AstraZeneca/Janssen,Campania,15,ITF3,2021,8,3,.0015432878,.012144712,.0066151298,.11711486,.32313767,.17766035,.25748113,.10584391,2.2532208e-06,0,0,0,0,0,0,0,43.353401,32.675175,48.623817
AstraZeneca/Janssen,Campania,15,ITF3,2021,9,3,.00037020029,.0029047828,.012109433,.0065959138,.11677467,.32219902,.17714427,.25673321,.10553645,2.2466756e-06,0,0,0,0,0,0,36.987152,22.839441,44.249126
AstraZeneca/Janssen,Campania,15,ITF3,2021,10,3,.000023940414,.00018781357,.002904237,.012107158,.0065946747,.11675273,.32213849,.177111,.25668496,.10551662,2.2462536e-06,0,0,0,0,0,27.873766,8.5224504,38.616199
AstraZeneca/Janssen,Campania,15,ITF3,2021,11,3,9.4701800e-06,.000074288451,.00018779963,.0029040214,.012106259,.0065941853,.11674406,.32211459,.17709786,.25666592,.10550879,2.2460870e-06,0,0,0,0,24.65591,2.3358274,38.006428
AstraZeneca/Janssen,Campania,15,ITF3,2021,12,3,0,0,.000074288451,.00018779963,.0029040214,.012106259,.0065941853,.11674406,.32211459,.17709786,.25666592,.10550879,2.2460870e-06,0,0,0,24.423151,.95892256,42.101273
AstraZeneca/Janssen,Campania,15,ITF3,2022,1,3,0,0,0,.000074288451,.00018779963,.0029040214,.012106259,.0065941853,.11674406,.32211459,.17709786,.25666592,.10550879,2.2460870e-06,0,0,24.086414,.22477509,43.286594
AstraZeneca/Janssen,Campania,15,ITF3,2022,2,3,0,0,0,0,.000074288451,.00018779963,.0029040214,.012106259,.0065941853,.11674406,.32211459,.17709786,.25666592,.10550879,2.2460870e-06,0,24.007311,.051638085,43.30534
AstraZeneca/Janssen,Campania,15,ITF3,2022,3,3,0,0,0,0,0,.000074288451,.00018779963,.0029040214,.012106259,.0065941853,.11674406,.32211459,.17709786,.25666592,.10550879,2.2460870e-06,24.001999,.0099162217,43.46059
AstraZeneca/Janssen,Campania,15,ITF3,2021,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Campania,15,ITF3,2021,2,4,.0056328718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Campania,15,ITF3,2021,3,4,.056377962,.90916312,.090836897,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Campania,15,ITF3,2021,4,4,.20427385,.76712584,.21172065,.021153571,0,0,0,0,0,0,0,0,0,0,0,0,59.974621,52.978851,65.934425
AstraZeneca/Janssen,Campania,15,ITF3,2021,5,4,.11726087,.30572864,.53259343,.14699157,.014686318,0,0,0,0,0,0,0,0,0,0,0,59.741364,52.80014,65.444458
AstraZeneca/Janssen,Campania,15,ITF3,2021,6,4,.010946752,.027748961,.297245,.51781452,.1429127,.014278788,0,0,0,0,0,0,0,0,0,0,58.448376,51.850613,63.291599
AstraZeneca/Janssen,Campania,15,ITF3,2021,7,4,.0017370177,.0043838695,.027627314,.29594192,.51554447,.1422862,.014216191,0,0,0,0,0,0,0,0,0,54.951233,49.008923,59.747532
AstraZeneca/Janssen,Campania,15,ITF3,2021,8,4,.00088971207,.0022404166,.0043740477,.027565416,.29527888,.51438946,.14196742,.014184341,0,0,0,0,0,0,0,0,48.010952,40.251556,53.474712
AstraZeneca/Janssen,Campania,15,ITF3,2021,9,4,.000054993721,.00013846254,.0022401065,.0043734424,.027561599,.29523799,.51431823,.14194776,.014182377,0,0,0,0,0,0,0,33.017601,18.143002,38.900532
AstraZeneca/Janssen,Campania,15,ITF3,2021,10,4,4.2274028e-06,.00001064359,.00013846105,.0022400825,.0043733953,.027561305,.29523486,.51431274,.14194624,.014182226,0,0,0,0,0,0,24.957672,4.2352118,33.13316
AstraZeneca/Janssen,Campania,15,ITF3,2021,11,4,2.4023595e-06,6.0485313e-06,.000010643526,.00013846022,.002240069,.0043733693,.027561141,.29523307,.5143097,.14194539,.01418214,0,0,0,0,0,24.191162,1.0327122,39.369759
AstraZeneca/Janssen,Campania,15,ITF3,2021,12,4,0,0,6.0485313e-06,.000010643526,.00013846022,.002240069,.0043733693,.027561141,.29523307,.5143097,.14194539,.01418214,0,0,0,0,24.065056,.18536343,43.112354
AstraZeneca/Janssen,Campania,15,ITF3,2022,1,4,0,0,0,6.0485313e-06,.000010643526,.00013846022,.002240069,.0043733693,.027561141,.29523307,.5143097,.14194539,.01418214,0,0,0,24.004259,.028121127,43.413692
AstraZeneca/Janssen,Campania,15,ITF3,2022,2,4,0,0,0,0,6.0485313e-06,.000010643526,.00013846022,.002240069,.0043733693,.027561141,.29523307,.5143097,.14194539,.01418214,0,0,24.000471,.0058209817,43.469166
AstraZeneca/Janssen,Campania,15,ITF3,2022,3,4,0,0,0,0,0,6.0485313e-06,.000010643526,.00013846022,.002240069,.0043733693,.027561141,.29523307,.5143097,.14194539,.01418214,0,24.000164,.00059471675,43.498135
AstraZeneca/Janssen,Campania,15,ITF3,2021,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Campania,15,ITF3,2021,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Campania,15,ITF3,2021,3,5,.00016430128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Campania,15,ITF3,2021,4,5,.00065063307,.79838705,.20161289,0,0,0,0,0,0,0,0,0,0,0,0,0,59.999996,52.999996,66
AstraZeneca/Janssen,Campania,15,ITF3,2021,5,5,.00054548023,.4009662,.47826087,.12077295,0,0,0,0,0,0,0,0,0,0,0,0,59.855072,52.87923,65.62561
AstraZeneca/Janssen,Campania,15,ITF3,2021,6,5,.0001544432,.10195228,.36008677,.42950109,.10845987,0,0,0,0,0,0,0,0,0,0,0,58.877228,52.180042,63.931023
AstraZeneca/Janssen,Campania,15,ITF3,2021,7,5,.00011501089,.070564516,.094758064,.33467743,.39919356,.10080645,0,0,0,0,0,0,0,0,0,0,56.445568,50.401615,61.320568
AstraZeneca/Janssen,Campania,15,ITF3,2021,8,5,.00002957423,.017821783,.069306932,.093069308,.32871285,.3920792,.099009901,0,0,0,0,0,0,0,0,0,50.915245,43.825348,56.245346
AstraZeneca/Janssen,Campania,15,ITF3,2021,9,5,9.8580767e-06,.0059055118,.017716536,.068897642,.092519686,.32677165,.3897638,.098425202,0,0,0,0,0,0,0,0,38.850788,26.453148,44.391537
AstraZeneca/Janssen,Campania,15,ITF3,2021,10,5,0,0,.0059055118,.017716536,.068897642,.092519686,.32677165,.3897638,.098425202,0,0,0,0,0,0,0,29.412403,11.385827,36.614372
AstraZeneca/Janssen,Campania,15,ITF3,2021,11,5,0,0,0,.0059055118,.017716536,.068897642,.092519686,.32677165,.3897638,.098425202,0,0,0,0,0,0,26.597443,5.4171267,39.2565
AstraZeneca/Janssen,Campania,15,ITF3,2021,12,5,0,0,0,0,.0059055118,.017716536,.068897642,.092519686,.32677165,.3897638,.098425202,0,0,0,0,0,24.656103,1.6539371,41.654137
AstraZeneca/Janssen,Campania,15,ITF3,2022,1,5,0,0,0,0,0,.0059055118,.017716536,.068897642,.092519686,.32677165,.3897638,.098425202,0,0,0,0,24.158859,.49645668,42.433075
AstraZeneca/Janssen,Campania,15,ITF3,2022,2,5,0,0,0,0,0,0,.0059055118,.017716536,.068897642,.092519686,.32677165,.3897638,.098425202,0,0,0,24.000002,.067322835,43.18642
AstraZeneca/Janssen,Campania,15,ITF3,2022,3,5,0,0,0,0,0,0,0,.0059055118,.017716536,.068897642,.092519686,.32677165,.3897638,.098425202,0,0,24.000002,.011220472,43.423233
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2021,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2021,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2021,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2021,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2021,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Campania,15,ITF3,2022,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,1,1,.000014924247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,2,1,.000018962572,.55958545,.44041452,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,81.999992
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,3,1,.000085155996,.71533924,.15929203,.12536873,0,0,0,0,0,0,0,0,0,0,0,0,78.849556,74.874626,81.611359
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,4,1,.00043736817,.78605235,.15304513,.034080151,.026822343,0,0,0,0,0,0,0,0,0,0,0,78.808899,74.869362,81.711952
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,5,1,.0013561751,.70907927,.22867896,.044524007,.0099146245,.0078031765,0,0,0,0,0,0,0,0,0,0,78.820038,74.855804,81.722771
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,6,1,.020657616,.91526055,.060086969,.019378124,.0037729391,.0008401596,.00066123676,0,0,0,0,0,0,0,0,0,78.929848,74.93998,81.890472
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,7,1,.0084192064,.27168012,.66660243,.043762535,.014113473,.0027479064,.00061190495,.00048159185,0,0,0,0,0,0,0,0,78.800186,74.830864,81.702888
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,8,1,.013905184,.30972961,.18753275,.46013597,.030207984,.0097421128,.0018967986,.00042237988,.00033242861,0,0,0,0,0,0,0,78.096542,74.239815,80.193108
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,9,1,.009964481,.18163885,.25347102,.15346973,.37655789,.024721071,.0079725767,.0015522683,.00034565973,.00027099354,0,0,0,0,0,0,76.144409,72.891884,78.432594
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,10,1,.0030336604,.052417729,.17212078,.24018878,.14542769,.35682571,.023425654,.0075548026,.0014709273,.00032754667,.00024040902,0,0,0,0,0,73.480743,69.92215,75.919472
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,11,1,.0025192129,.042074561,.050232563,.16494329,.23017277,.13936327,.34194589,.022448789,.0072397632,.0014095887,.00016956267,0,0,0,0,0,65.155853,60.230946,68.717621
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,12,1,.00075576385,.012355601,.041559324,.049612109,.16290532,.22732884,.13764136,.33772093,.022171421,.0071503115,.0013921724,.00016263212,0,0,0,0,51.915276,42.6241,56.061245
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,1,1,.00022672916,.0036929918,.012309972,.041407228,.049428955,.16230373,.22648932,.13713305,.33647373,.022089543,.0071239052,.0013870312,.00016058618,0,0,0,43.250507,30.135206,48.812744
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,2,1,.000068018744,.0011066714,.0036889047,.012296349,.041361816,.049374267,.16212411,.22623867,.13698128,.33610135,.022065096,.0071160216,.0013854961,.00015997535,0,0,33.709476,16.285381,44.209194
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,3,1,.000020405623,.00033189121,.0011063041,.0036876805,.012292268,.041348211,.049357887,.16207029,.22616357,.13693582,.3359898,.022057772,.0071136598,.0013850363,.00015979234,0,28.144897,7.5704188,40.762646
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,1,2,.000167961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,2,2,.00021340928,.55958551,.44041449,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,3,2,.00095836574,.71533924,.15929203,.12536873,0,0,0,0,0,0,0,0,0,0,0,0,78.849556,74.874626,81.611359
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,4,2,.0049222456,.78605241,.15304512,.034080151,.02682234,0,0,0,0,0,0,0,0,0,0,0,78.808899,74.869362,81.71196
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,5,2,.015262716,.70907921,.22867897,.044524007,.0099146236,.0078031756,0,0,0,0,0,0,0,0,0,0,78.82003,74.855797,81.722771
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,6,2,.2324857,.91526061,.060086977,.019378128,.0037729393,.00084015966,.00066123676,0,0,0,0,0,0,0,0,0,78.929855,74.939987,81.890472
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,7,2,.094751745,.27168015,.66660249,.043762539,.014113476,.0027479066,.00061190495,.00048159185,0,0,0,0,0,0,0,0,78.800194,74.830872,81.702896
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,8,2,.15649223,.30972958,.18753275,.46013594,.030207982,.0097421138,.0018967985,.00042237988,.00033242858,0,0,0,0,0,0,0,78.096535,74.239807,80.193108
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,9,2,.11214262,.18164964,.25347099,.15346971,.37655786,.024721071,.0079725776,.0015522682,.00034565973,.00026019092,0,0,0,0,0,0,76.145004,72.892693,78.433006
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,10,2,.034141533,.05258517,.17213157,.24018875,.14542769,.35682571,.023425652,.0075548035,.0014709271,.00032754667,.00006216616,0,0,0,0,0,73.490547,69.935516,75.926331
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,11,2,.028351817,.045909479,.050400004,.16495408,.23017275,.13936327,.34194589,.022448789,.0048057516,0,0,0,0,0,0,0,65.376572,60.527294,68.90374
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,12,2,.0085055456,.012355601,.045394238,.049779549,.16291611,.22732882,.13764136,.3377209,.022171421,.0046919524,0,0,0,0,0,0,52.135731,42.924881,56.215153
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,1,2,.0025516637,.003692992,.012309973,.045242146,.049596395,.16231452,.22648932,.13713305,.33647373,.022089543,.0046583596,0,0,0,0,0,43.465595,30.431667,48.954124
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,2,2,.00076549908,.0011066714,.0036889049,.01229635,.045196734,.049541712,.1621349,.22623867,.13698129,.33610135,.022065097,.0046483302,0,0,0,0,33.90691,16.570862,44.335823
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,3,2,.00022964973,.00033189126,.0011063041,.0036876807,.012292269,.04518313,.049525332,.16208109,.22616358,.13693583,.3359898,.022057774,.0046453257,0,0,0,28.325541,7.8341045,40.877235
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,1,3,.026326131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,2,3,.010382337,.28283221,.71716779,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,3,3,.012515307,.2542533,.21092118,.53482556,0,0,0,0,0,0,0,0,0,0,0,0,78.358215,74.465179,80.342041
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,4,3,.050416943,.50598735,.12560435,.10419773,.26421058,0,0,0,0,0,0,0,0,0,0,0,77.395386,73.944649,79.880356
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,5,3,.19342703,.66000789,.1720317,.042704485,.035426404,.089829504,0,0,0,0,0,0,0,0,0,0,77.932922,74.093155,80.800285
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,6,3,.21897726,.42765236,.37775394,.098461933,.02444181,.020276219,.051413704,0,0,0,0,0,0,0,0,0,77.151718,73.07917,80.092667
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,7,3,.056596957,.099530041,.38508812,.34015608,.088662013,.022009118,.018258126,.046296496,0,0,0,0,0,0,0,0,74.848434,70.394966,77.261261
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,8,3,.05695077,.091034904,.090469338,.35003167,.30919003,.08059068,.02000552,.016596001,.042081904,0,0,0,0,0,0,0,72.339691,68.039589,74.544685
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,9,3,.04712322,.070676222,.084657975,.084132023,.3255122,.2875315,.07494536,.018604148,.015433462,.038507078,0,0,0,0,0,0,68.416176,63.794949,71.803314
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,10,3,.034313824,.062912226,.067276575,.080549322,.080048904,.30971435,.27357692,.071308091,.017701246,.014684441,.022227947,0,0,0,0,0,61.21497,54.743484,65.62513
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,11,3,.013693053,.090945303,.061990157,.066010289,.079018958,.078528047,.30383006,.26837921,.051297963,0,0,0,0,0,0,0,51.856487,42.390217,56.393917
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,12,3,.0041079158,.19522138,.090837628,.061720327,.065639742,.078571126,.078082994,.30210814,.12781867,0,0,0,0,0,0,0,52.057911,41.396523,56.268497
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,1,3,.0012323747,.25229725,.19521175,.09080556,.061639972,.065529391,.078437768,.077950463,.17812783,0,0,0,0,0,0,0,61.716034,53.334488,65.516663
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,2,3,.00036971242,.13584532,.25229639,.19520888,.090795964,.061615929,.065496363,.078397848,.077910796,.042432547,0,0,0,0,0,0,64.971222,57.664349,68.849236
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,3,3,.00011091372,.082783267,.13584523,.25229615,.19520801,.090793088,.061608717,.065486461,.078385882,.037593246,0,0,0,0,0,0,65.109177,58.333675,68.629288
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,1,4,.01749933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,2,4,.0077679502,.30743119,.69256878,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,3,4,.04303946,.63009101,.11372158,.25618747,0,0,0,0,0,0,0,0,0,0,0,0,78.692581,74.743813,81.205818
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,4,4,.19040544,.73597401,.16636039,.030025452,.067640148,0,0,0,0,0,0,0,0,0,0,0,78.58519,74.726471,81.446976
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,5,4,.14821124,.36422393,.4679147,.10576796,.019089464,.043003988,0,0,0,0,0,0,0,0,0,0,78.374847,74.472885,81.146675
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,6,4,.052758552,.11477185,.32242125,.41421124,.093628772,.016898531,.038068339,0,0,0,0,0,0,0,0,0,76.781776,72.949066,78.998741
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,7,4,.020587588,.042866737,.10985196,.30860013,.39645538,.089615218,.016174147,.036436476,0,0,0,0,0,0,0,0,73.146858,69.510956,75.213402
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,8,4,.019261649,.038559452,.041213818,.10561613,.29670066,.38116828,.086159699,.01555048,.035031505,0,0,0,0,0,0,0,68.600327,64.434364,71.432518
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,9,4,.019112827,.039273553,.037138477,.039695024,.10172401,.28576678,.36712164,.082984582,.014977422,.031318519,0,0,0,0,0,0,58.612675,51.859032,63.293022
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,10,4,.010430928,.057777725,.038547009,.036406275,.038912419,.099718481,.28013277,.35988367,.081348509,.0072731301,0,0,0,0,0,0,45.487537,34.02977,50.49855
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,11,4,.0070234556,.17834593,.057519428,.038073733,.035929315,.038402628,.098412067,.27646273,.27685416,0,0,0,0,0,0,0,45.274723,32.119205,50.09301
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,12,4,.0021070368,.39861426,.17829464,.057443257,.037934162,.035788655,.038252283,.09802679,.15564603,0,0,0,0,0,0,0,63.392845,55.174854,67.133217
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,1,4,.00063211104,.18752059,.39860967,.17827934,.057420522,.037892502,.035746671,.038207412,.0663234,0,0,0,0,0,0,0,71.391045,65.71801,74.414268
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,2,4,.00018963331,.074516922,.18752018,.3986083,.17827475,.057413712,.037880022,.035734095,.030051947,0,0,0,0,0,0,0,72.344727,67.660294,74.676064
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2022,3,4,.000056889992,.03714741,.074516885,.18752004,.39860788,.17827338,.057411671,.037876282,.02864641,0,0,0,0,0,0,0,69.688652,65.445717,72.205353
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,1,5,.0098186443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Campania,15,ITF3,2021,2,5,.24910702,.96207923,.037920706,0,0,0,0,0,0,0,0,0,0,0,0,0,78.999992,75,81.999992
